year,planted_acres,yield_bu_per_acre_lag1,yield_3yr_avg,state,commodity,yield_bu_per_acre
2000,,146.94742240925828,147.0,Illinois,CORN,147.0
2000,,147.0,147.5,Illinois,CORN,148.0
2000,,148.0,150.33333333333334,Illinois,CORN,156.0
2000,,156.0,154.33333333333334,Illinois,CORN,159.0
2000,,159.0,153.33333333333334,Illinois,CORN,145.0
2000,,145.0,157.33333333333334,Illinois,CORN,168.0
2000,,168.0,153.33333333333334,Illinois,CORN,147.0
2000,,147.0,150.33333333333334,Illinois,CORN,136.0
2000,,136.0,139.66666666666666,Illinois,CORN,136.0
2000,244000.0,136.0,141.0,Illinois,CORN,151.0
2000,132000.0,151.0,145.66666666666666,Illinois,CORN,150.0
2000,216000.0,150.0,149.33333333333334,Illinois,CORN,147.0
2000,80000.0,147.0,144.66666666666666,Illinois,CORN,137.0
2000,212000.0,137.0,145.33333333333334,Illinois,CORN,152.0
2000,126000.0,152.0,145.66666666666666,Illinois,CORN,148.0
2000,195000.0,148.0,151.33333333333334,Illinois,CORN,154.0
2000,37000.0,154.0,153.33333333333334,Illinois,CORN,158.0
2000,65000.0,158.0,152.0,Illinois,CORN,144.0
2000,152000.0,144.0,149.0,Illinois,CORN,145.0
2000,199000.0,145.0,142.66666666666666,Illinois,CORN,139.0
2000,89000.0,139.0,138.0,Illinois,CORN,130.0
2000,69000.0,130.0,136.33333333333334,Illinois,CORN,140.0
2000,8000.0,140.0,126.0,Illinois,CORN,108.0
2000,197000.0,108.0,135.0,Illinois,CORN,157.0
2000,5000.0,157.0,129.33333333333334,Illinois,CORN,123.0
2000,107000.0,123.0,143.66666666666666,Illinois,CORN,151.0
2000,93000.0,151.0,141.33333333333334,Illinois,CORN,150.0
2000,82000.0,150.0,150.33333333333334,Illinois,CORN,150.0
2000,14000.0,150.0,133.66666666666666,Illinois,CORN,101.0
2000,284000.0,101.0,134.33333333333334,Illinois,CORN,152.0
2000,105000.0,152.0,130.33333333333334,Illinois,CORN,138.0
2000,113000.0,138.0,143.33333333333334,Illinois,CORN,140.0
2000,128000.0,140.0,150.0,Illinois,CORN,172.0
2000,45000.0,172.0,156.33333333333334,Illinois,CORN,157.0
2000,144000.0,157.0,159.33333333333334,Illinois,CORN,149.0
2000,153000.0,149.0,154.66666666666666,Illinois,CORN,158.0
2000,92000.0,158.0,151.0,Illinois,CORN,146.0
2000,153000.0,146.0,152.0,Illinois,CORN,152.0
2000,138000.0,152.0,152.66666666666666,Illinois,CORN,160.0
2000,61000.0,160.0,157.0,Illinois,CORN,159.0
2000,142000.0,159.0,157.0,Illinois,CORN,152.0
2000,100000.0,152.0,157.0,Illinois,CORN,160.0
2000,181000.0,160.0,158.33333333333334,Illinois,CORN,163.0
2000,331000.0,163.0,159.33333333333334,Illinois,CORN,155.0
2000,152000.0,155.0,163.33333333333334,Illinois,CORN,172.0
2000,95000.0,172.0,160.66666666666666,Illinois,CORN,155.0
2000,113000.0,155.0,158.66666666666666,Illinois,CORN,149.0
2000,83000.0,149.0,156.66666666666666,Illinois,CORN,166.0
2000,105000.0,166.0,155.33333333333334,Illinois,CORN,151.0
2000,91000.0,151.0,157.0,Illinois,CORN,154.0
2000,147000.0,154.0,156.66666666666666,Illinois,CORN,165.0
2000,137000.0,165.0,159.0,Illinois,CORN,158.0
2000,278000.0,158.0,156.0,Illinois,CORN,145.0
2000,145000.0,145.0,146.33333333333334,Illinois,CORN,136.0
2000,318000.0,136.0,142.0,Illinois,CORN,145.0
2000,186000.0,145.0,142.0,Illinois,CORN,145.0
2000,290000.0,145.0,145.66666666666666,Illinois,CORN,147.0
2000,129000.0,147.0,152.66666666666666,Illinois,CORN,166.0
2000,222000.0,166.0,149.66666666666666,Illinois,CORN,136.0
2000,58000.0,136.0,148.0,Illinois,CORN,142.0
2000,22000.0,142.0,136.33333333333334,Illinois,CORN,131.0
2000,82000.0,131.0,145.66666666666666,Illinois,CORN,164.0
2000,197000.0,164.0,157.33333333333334,Illinois,CORN,177.0
2000,112000.0,177.0,168.33333333333334,Illinois,CORN,164.0
2000,65000.0,164.0,167.66666666666666,Illinois,CORN,162.0
2000,169000.0,162.0,165.33333333333334,Illinois,CORN,170.0
2000,98000.0,170.0,162.33333333333334,Illinois,CORN,155.0
2000,154000.0,155.0,166.0,Illinois,CORN,173.0
2000,130000.0,173.0,165.33333333333334,Illinois,CORN,168.0
2000,151000.0,168.0,171.66666666666666,Illinois,CORN,174.0
2000,206000.0,174.0,172.0,Illinois,CORN,174.0
2000,57000.0,174.0,170.0,Illinois,CORN,162.0
2000,110000.0,162.0,162.66666666666666,Illinois,CORN,152.0
2000,66000.0,152.0,151.0,Illinois,CORN,139.0
2000,122000.0,139.0,152.33333333333334,Illinois,CORN,166.0
2000,83000.0,166.0,147.66666666666666,Illinois,CORN,138.0
2000,74000.0,138.0,149.33333333333334,Illinois,CORN,144.0
2000,127000.0,144.0,142.0,Illinois,CORN,144.0
2000,170000.0,144.0,144.33333333333334,Illinois,CORN,145.0
2000,90000.0,145.0,141.66666666666666,Illinois,CORN,136.0
2000,105000.0,136.0,139.33333333333334,Illinois,CORN,137.0
2000,98000.0,137.0,137.0,Illinois,CORN,138.0
2000,78000.0,138.0,137.66666666666666,Illinois,CORN,138.0
2000,63000.0,138.0,135.66666666666666,Illinois,CORN,131.0
2000,87000.0,131.0,147.33333333333334,Illinois,CORN,173.0
2000,82000.0,173.0,145.0,Illinois,CORN,131.0
2000,180000.0,131.0,155.66666666666666,Illinois,CORN,163.0
2000,14000.0,163.0,144.33333333333334,Illinois,CORN,139.0
2000,83000.0,139.0,147.66666666666666,Illinois,CORN,141.0
2000,31000.0,141.0,140.33333333333334,Illinois,CORN,141.0
2000,10000.0,141.0,134.66666666666666,Illinois,CORN,122.0
2000,47000.0,122.0,140.33333333333334,Illinois,CORN,158.0
2000,50000.0,158.0,131.33333333333334,Illinois,CORN,114.0
2000,18000.0,114.0,130.66666666666666,Illinois,CORN,120.0
2000,57000.0,120.0,122.33333333333331,Illinois,CORN,133.0
2000,100000.0,133.0,132.33333333333334,Illinois,CORN,144.0
2000,16000.0,144.0,134.66666666666666,Illinois,CORN,127.0
2000,95000.0,127.0,135.0,Illinois,CORN,134.0
2000,18000.0,134.0,125.0,Illinois,CORN,114.0
2000,42000.0,114.0,126.66666666666669,Illinois,CORN,132.0
2000,43000.0,132.0,123.0,Illinois,CORN,123.0
2000,99000.0,123.0,136.66666666666666,Illinois,CORN,155.0
2000,67000.0,155.0,136.66666666666666,Illinois,CORN,132.0
2000,2000.0,132.0,149.0,Illinois,CORN,160.0
2000,52000.0,160.0,141.33333333333334,Illinois,CORN,132.0
2000,31000.0,132.0,137.66666666666666,Illinois,CORN,121.0
2000,9000.0,121.0,116.33333333333331,Illinois,CORN,96.0
2000,48000.0,96.0,114.0,Illinois,CORN,125.0
2000,52000.0,125.0,120.66666666666669,Illinois,CORN,141.0
2000,95000.0,141.0,133.33333333333334,Illinois,CORN,134.0
2000,102000.0,134.0,138.66666666666666,Illinois,CORN,141.0
2000,,141.0,142.0,Illinois,CORN,151.0
2000,,151.0,150.0,Illinois,CORN,158.0
2000,,158.0,154.0,Illinois,CORN,153.0
2000,,153.0,155.33333333333334,Illinois,CORN,155.0
2000,,155.0,155.33333333333334,Illinois,CORN,158.0
2001,,158.0,155.66666666666666,Illinois,CORN,154.0
2001,,154.0,151.66666666666666,Illinois,CORN,143.0
2001,,143.0,152.33333333333334,Illinois,CORN,160.0
2001,,160.0,153.33333333333334,Illinois,CORN,157.0
2001,,157.0,156.33333333333334,Illinois,CORN,152.0
2001,,152.0,154.33333333333334,Illinois,CORN,154.0
2001,,154.0,152.66666666666666,Illinois,CORN,152.0
2001,,152.0,148.66666666666666,Illinois,CORN,140.0
2001,,140.0,144.33333333333334,Illinois,CORN,141.0
2001,239000.0,141.0,150.0,Illinois,CORN,169.0
2001,129000.0,169.0,158.33333333333334,Illinois,CORN,165.0
2001,209000.0,165.0,163.66666666666666,Illinois,CORN,157.0
2001,75000.0,157.0,156.66666666666666,Illinois,CORN,148.0
2001,209000.0,148.0,155.0,Illinois,CORN,160.0
2001,118000.0,160.0,155.33333333333334,Illinois,CORN,158.0
2001,194000.0,158.0,156.0,Illinois,CORN,150.0
2001,35000.0,150.0,157.66666666666666,Illinois,CORN,165.0
2001,61000.0,165.0,155.66666666666666,Illinois,CORN,152.0
2001,143000.0,152.0,152.66666666666666,Illinois,CORN,141.0
2001,192000.0,141.0,146.0,Illinois,CORN,145.0
2001,84000.0,145.0,135.0,Illinois,CORN,119.0
2001,63000.0,119.0,136.66666666666666,Illinois,CORN,146.0
2001,9000.0,146.0,132.33333333333334,Illinois,CORN,132.0
2001,192000.0,132.0,140.66666666666666,Illinois,CORN,144.0
2001,6000.0,144.0,135.33333333333334,Illinois,CORN,130.0
2001,108000.0,130.0,139.33333333333334,Illinois,CORN,144.0
2001,88000.0,144.0,135.66666666666666,Illinois,CORN,133.0
2001,79000.0,133.0,136.66666666666666,Illinois,CORN,133.0
2001,15000.0,133.0,129.33333333333334,Illinois,CORN,122.0
2001,278000.0,122.0,138.0,Illinois,CORN,159.0
2001,99000.0,159.0,138.66666666666666,Illinois,CORN,135.0
2001,125000.0,135.0,140.33333333333334,Illinois,CORN,127.0
2001,140000.0,127.0,138.0,Illinois,CORN,152.0
2001,46000.0,152.0,142.33333333333334,Illinois,CORN,148.0
2001,132000.0,148.0,151.33333333333334,Illinois,CORN,154.0
2001,149000.0,154.0,152.33333333333334,Illinois,CORN,155.0
2001,82000.0,155.0,157.0,Illinois,CORN,162.0
2001,145000.0,162.0,161.0,Illinois,CORN,166.0
2001,138000.0,166.0,165.66666666666666,Illinois,CORN,169.0
2001,63000.0,169.0,163.33333333333334,Illinois,CORN,155.0
2001,135000.0,155.0,164.33333333333334,Illinois,CORN,169.0
2001,100000.0,169.0,160.66666666666666,Illinois,CORN,158.0
2001,183000.0,158.0,159.33333333333334,Illinois,CORN,151.0
2001,320000.0,151.0,155.66666666666666,Illinois,CORN,158.0
2001,146000.0,158.0,159.33333333333334,Illinois,CORN,169.0
2001,93000.0,169.0,161.66666666666666,Illinois,CORN,158.0
2001,119000.0,158.0,153.66666666666666,Illinois,CORN,134.0
2001,81000.0,134.0,147.0,Illinois,CORN,149.0
2001,112000.0,149.0,148.33333333333334,Illinois,CORN,162.0
2001,85000.0,162.0,158.33333333333334,Illinois,CORN,164.0
2001,145000.0,164.0,160.0,Illinois,CORN,154.0
2001,136000.0,154.0,162.0,Illinois,CORN,168.0
2001,274000.0,168.0,158.33333333333334,Illinois,CORN,153.0
2001,137000.0,153.0,155.66666666666666,Illinois,CORN,146.0
2001,306000.0,146.0,152.33333333333334,Illinois,CORN,158.0
2001,180000.0,158.0,147.66666666666666,Illinois,CORN,139.0
2001,285000.0,139.0,147.33333333333334,Illinois,CORN,145.0
2001,123000.0,145.0,151.33333333333334,Illinois,CORN,170.0
2001,219000.0,170.0,157.0,Illinois,CORN,156.0
2001,57000.0,156.0,150.0,Illinois,CORN,124.0
2001,16000.0,124.0,141.66666666666666,Illinois,CORN,145.0
2001,84000.0,145.0,143.33333333333334,Illinois,CORN,161.0
2001,200000.0,161.0,157.33333333333334,Illinois,CORN,166.0
2001,119000.0,166.0,159.33333333333334,Illinois,CORN,151.0
2001,66000.0,151.0,155.0,Illinois,CORN,148.0
2001,174000.0,148.0,148.33333333333334,Illinois,CORN,146.0
2001,114000.0,146.0,146.33333333333334,Illinois,CORN,145.0
2001,156000.0,145.0,147.66666666666666,Illinois,CORN,152.0
2001,129000.0,152.0,152.33333333333334,Illinois,CORN,160.0
2001,154000.0,160.0,156.0,Illinois,CORN,156.0
2001,214000.0,156.0,159.0,Illinois,CORN,161.0
2001,56000.0,161.0,155.33333333333334,Illinois,CORN,149.0
2001,104000.0,149.0,155.66666666666666,Illinois,CORN,157.0
2001,75000.0,157.0,149.66666666666666,Illinois,CORN,143.0
2001,117000.0,143.0,158.0,Illinois,CORN,174.0
2001,82000.0,174.0,153.66666666666666,Illinois,CORN,144.0
2001,72000.0,144.0,156.66666666666666,Illinois,CORN,152.0
2001,122000.0,152.0,155.33333333333334,Illinois,CORN,170.0
2001,161000.0,170.0,160.33333333333334,Illinois,CORN,159.0
2001,87000.0,159.0,156.66666666666666,Illinois,CORN,141.0
2001,100000.0,141.0,146.33333333333334,Illinois,CORN,139.0
2001,97000.0,139.0,142.33333333333334,Illinois,CORN,147.0
2001,80000.0,147.0,143.66666666666666,Illinois,CORN,145.0
2001,66000.0,145.0,145.0,Illinois,CORN,143.0
2001,88000.0,143.0,154.33333333333334,Illinois,CORN,175.0
2001,79000.0,175.0,148.66666666666666,Illinois,CORN,128.0
2001,173000.0,128.0,149.0,Illinois,CORN,144.0
2001,11000.0,144.0,142.0,Illinois,CORN,154.0
2001,82000.0,154.0,145.0,Illinois,CORN,137.0
2001,35000.0,137.0,145.33333333333334,Illinois,CORN,145.0
2001,9000.0,145.0,139.33333333333334,Illinois,CORN,136.0
2001,53000.0,136.0,143.0,Illinois,CORN,148.0
2001,49000.0,148.0,138.66666666666666,Illinois,CORN,132.0
2001,17000.0,132.0,140.66666666666666,Illinois,CORN,142.0
2001,60000.0,142.0,137.33333333333334,Illinois,CORN,138.0
2001,93000.0,138.0,142.0,Illinois,CORN,146.0
2001,16000.0,146.0,141.66666666666666,Illinois,CORN,141.0
2001,90000.0,141.0,141.33333333333334,Illinois,CORN,137.0
2001,16000.0,137.0,134.0,Illinois,CORN,124.0
2001,38000.0,124.0,130.66666666666666,Illinois,CORN,131.0
2001,44000.0,131.0,129.66666666666666,Illinois,CORN,134.0
2001,78000.0,134.0,139.33333333333334,Illinois,CORN,153.0
2001,70000.0,153.0,140.33333333333334,Illinois,CORN,134.0
2001,2000.0,134.0,135.0,Illinois,CORN,118.0
2001,47000.0,118.0,128.66666666666666,Illinois,CORN,134.0
2001,27000.0,134.0,130.0,Illinois,CORN,138.0
2001,7000.0,138.0,135.33333333333334,Illinois,CORN,134.0
2001,46000.0,134.0,137.0,Illinois,CORN,139.0
2001,53000.0,139.0,141.33333333333334,Illinois,CORN,151.0
2001,95000.0,151.0,141.0,Illinois,CORN,133.0
2001,96000.0,133.0,145.33333333333334,Illinois,CORN,152.0
2001,,152.0,145.66666666666666,Illinois,CORN,152.0
2001,,152.0,150.0,Illinois,CORN,146.0
2001,,146.0,149.33333333333334,Illinois,CORN,150.0
2001,,150.0,148.33333333333334,Illinois,CORN,149.0
2001,,149.0,148.33333333333334,Illinois,CORN,146.0
2002,,146.0,143.5,Illinois,CORN,135.5
2002,,135.5,137.73333333333332,Illinois,CORN,131.7
2002,,131.7,135.46666666666667,Illinois,CORN,139.2
2002,,139.2,143.63333333333333,Illinois,CORN,160.0
2002,,160.0,142.06666666666666,Illinois,CORN,127.0
2002,,127.0,148.66666666666666,Illinois,CORN,159.0
2002,,159.0,144.66666666666666,Illinois,CORN,148.0
2002,,148.0,150.0,Illinois,CORN,143.0
2002,,143.0,142.33333333333334,Illinois,CORN,136.0
2002,,136.0,130.33333333333334,Illinois,CORN,112.0
2002,,112.0,109.33333333333331,Illinois,CORN,80.0
2002,,80.0,89.0,Illinois,CORN,75.0
2002,252000.0,75.0,106.0,Illinois,CORN,163.0
2002,130000.0,163.0,138.66666666666666,Illinois,CORN,178.0
2002,216000.0,178.0,169.66666666666666,Illinois,CORN,168.0
2002,78000.0,168.0,167.33333333333334,Illinois,CORN,156.0
2002,213000.0,156.0,163.0,Illinois,CORN,165.0
2002,130000.0,165.0,165.0,Illinois,CORN,174.0
2002,193000.0,174.0,163.33333333333334,Illinois,CORN,151.0
2002,35000.0,151.0,156.66666666666666,Illinois,CORN,145.0
2002,67000.0,145.0,157.0,Illinois,CORN,175.0
2002,153000.0,175.0,155.0,Illinois,CORN,145.0
2002,209000.0,145.0,158.0,Illinois,CORN,154.0
2002,88000.0,154.0,140.66666666666666,Illinois,CORN,123.0
2002,73000.0,123.0,136.66666666666666,Illinois,CORN,133.0
2002,7000.0,133.0,116.33333333333331,Illinois,CORN,93.0
2002,193000.0,93.0,123.0,Illinois,CORN,143.0
2002,7000.0,143.0,109.0,Illinois,CORN,91.0
2002,105000.0,91.0,121.33333333333331,Illinois,CORN,130.0
2002,86000.0,130.0,116.0,Illinois,CORN,127.0
2002,80000.0,127.0,123.66666666666669,Illinois,CORN,114.0
2002,14000.0,114.0,108.66666666666669,Illinois,CORN,85.0
2002,283000.0,85.0,111.66666666666669,Illinois,CORN,136.0
2002,118000.0,136.0,107.66666666666669,Illinois,CORN,102.0
2002,119000.0,102.0,117.66666666666669,Illinois,CORN,115.0
2002,129000.0,115.0,121.0,Illinois,CORN,146.0
2002,47000.0,146.0,131.0,Illinois,CORN,132.0
2002,145000.0,132.0,144.66666666666666,Illinois,CORN,156.0
2002,159000.0,156.0,147.66666666666666,Illinois,CORN,155.0
2002,90000.0,155.0,159.0,Illinois,CORN,166.0
2002,156000.0,166.0,163.33333333333334,Illinois,CORN,169.0
2002,141000.0,169.0,166.66666666666666,Illinois,CORN,165.0
2002,68000.0,165.0,158.66666666666666,Illinois,CORN,142.0
2002,142000.0,142.0,160.33333333333334,Illinois,CORN,174.0
2002,99000.0,174.0,149.66666666666666,Illinois,CORN,133.0
2002,182000.0,133.0,153.33333333333334,Illinois,CORN,153.0
2002,322000.0,153.0,143.33333333333334,Illinois,CORN,144.0
2002,149000.0,144.0,143.33333333333334,Illinois,CORN,133.0
2002,95000.0,133.0,141.0,Illinois,CORN,146.0
2002,118000.0,146.0,139.33333333333334,Illinois,CORN,139.0
2002,81000.0,139.0,146.33333333333334,Illinois,CORN,154.0
2002,115000.0,154.0,151.33333333333334,Illinois,CORN,161.0
2002,91000.0,161.0,160.66666666666666,Illinois,CORN,167.0
2002,142000.0,167.0,159.33333333333334,Illinois,CORN,150.0
2002,136000.0,150.0,158.33333333333334,Illinois,CORN,158.0
2002,275000.0,158.0,150.0,Illinois,CORN,142.0
2002,142000.0,142.0,149.66666666666666,Illinois,CORN,149.0
2002,313000.0,149.0,149.33333333333334,Illinois,CORN,157.0
2002,179000.0,157.0,145.0,Illinois,CORN,129.0
2002,298000.0,129.0,141.0,Illinois,CORN,137.0
2002,126000.0,137.0,131.33333333333334,Illinois,CORN,128.0
2002,206000.0,128.0,138.0,Illinois,CORN,149.0
2002,55000.0,149.0,124.0,Illinois,CORN,95.0
2002,19000.0,95.0,114.66666666666669,Illinois,CORN,100.0
2002,86000.0,100.0,115.0,Illinois,CORN,150.0
2002,190000.0,150.0,129.66666666666666,Illinois,CORN,139.0
2002,134000.0,139.0,137.33333333333334,Illinois,CORN,123.0
2002,60000.0,123.0,125.0,Illinois,CORN,113.0
2002,174000.0,113.0,126.33333333333331,Illinois,CORN,143.0
2002,99000.0,143.0,128.0,Illinois,CORN,128.0
2002,159000.0,128.0,132.33333333333334,Illinois,CORN,126.0
2002,131000.0,126.0,138.0,Illinois,CORN,160.0
2002,159000.0,160.0,138.0,Illinois,CORN,128.0
2002,224000.0,128.0,146.66666666666666,Illinois,CORN,152.0
2002,55000.0,152.0,138.33333333333334,Illinois,CORN,135.0
2002,106000.0,135.0,136.0,Illinois,CORN,121.0
2002,69000.0,121.0,108.0,Illinois,CORN,68.0
2002,117000.0,68.0,106.66666666666669,Illinois,CORN,131.0
2002,82000.0,131.0,100.0,Illinois,CORN,101.0
2002,70000.0,101.0,120.0,Illinois,CORN,128.0
2002,130000.0,128.0,121.0,Illinois,CORN,134.0
2002,161000.0,134.0,133.33333333333334,Illinois,CORN,138.0
2002,99000.0,138.0,124.0,Illinois,CORN,100.0
2002,96000.0,100.0,107.66666666666669,Illinois,CORN,85.0
2002,95000.0,85.0,95.0,Illinois,CORN,100.0
2002,68000.0,100.0,94.0,Illinois,CORN,97.0
2002,72000.0,97.0,95.0,Illinois,CORN,88.0
2002,87000.0,88.0,105.66666666666669,Illinois,CORN,132.0
2002,71000.0,132.0,102.33333333333331,Illinois,CORN,87.0
2002,171000.0,87.0,110.66666666666669,Illinois,CORN,113.0
2002,11000.0,113.0,96.33333333333331,Illinois,CORN,89.0
2002,85000.0,89.0,102.33333333333331,Illinois,CORN,105.0
2002,27000.0,105.0,88.0,Illinois,CORN,70.0
2002,6000.0,70.0,85.0,Illinois,CORN,80.0
2002,51000.0,80.0,75.0,Illinois,CORN,75.0
2002,51000.0,75.0,69.66666666666667,Illinois,CORN,54.0
2002,17000.0,54.0,72.33333333333333,Illinois,CORN,88.0
2002,58000.0,88.0,68.33333333333333,Illinois,CORN,63.0
2002,96000.0,63.0,82.66666666666667,Illinois,CORN,97.0
2002,16000.0,97.0,80.66666666666667,Illinois,CORN,82.0
2002,94000.0,82.0,83.33333333333333,Illinois,CORN,71.0
2002,11000.0,71.0,66.33333333333333,Illinois,CORN,46.0
2002,40000.0,46.0,66.66666666666667,Illinois,CORN,83.0
2002,38000.0,83.0,59.333333333333336,Illinois,CORN,49.0
2002,74000.0,49.0,73.33333333333333,Illinois,CORN,88.0
2002,60000.0,88.0,68.0,Illinois,CORN,67.0
2002,3000.0,67.0,82.0,Illinois,CORN,91.0
2002,42000.0,91.0,76.33333333333333,Illinois,CORN,71.0
2002,21000.0,71.0,76.33333333333333,Illinois,CORN,67.0
2002,5000.0,67.0,69.33333333333333,Illinois,CORN,70.0
2002,46000.0,70.0,65.66666666666667,Illinois,CORN,60.0
2002,51000.0,60.0,74.0,Illinois,CORN,92.0
2002,83000.0,92.0,76.33333333333333,Illinois,CORN,77.0
2002,80000.0,77.0,82.0,Illinois,CORN,77.0
2002,,77.0,96.33333333333331,Illinois,CORN,135.0
2002,,135.0,117.33333333333331,Illinois,CORN,140.0
2002,,140.0,137.66666666666666,Illinois,CORN,138.0
2002,,138.0,138.66666666666666,Illinois,CORN,138.0
2002,,138.0,138.66666666666666,Illinois,CORN,140.0
2003,,140.0,148.0,Illinois,CORN,166.0
2003,,166.0,156.33333333333334,Illinois,CORN,163.0
2003,,163.0,167.66666666666666,Illinois,CORN,174.0
2003,,174.0,173.33333333333334,Illinois,CORN,183.0
2003,,183.0,175.33333333333334,Illinois,CORN,169.0
2003,,169.0,175.33333333333334,Illinois,CORN,174.0
2003,,174.0,165.0,Illinois,CORN,152.0
2003,,152.0,148.0,Illinois,CORN,118.0
2003,,118.0,126.33333333333331,Illinois,CORN,109.0
2003,260000.0,109.0,134.0,Illinois,CORN,175.0
2003,133000.0,175.0,152.33333333333334,Illinois,CORN,173.0
2003,222000.0,173.0,172.66666666666666,Illinois,CORN,170.0
2003,78000.0,170.0,166.0,Illinois,CORN,155.0
2003,226000.0,155.0,159.0,Illinois,CORN,152.0
2003,137000.0,152.0,161.0,Illinois,CORN,176.0
2003,207000.0,176.0,162.0,Illinois,CORN,158.0
2003,37000.0,158.0,170.33333333333334,Illinois,CORN,177.0
2003,69000.0,177.0,169.33333333333334,Illinois,CORN,173.0
2003,153000.0,173.0,169.66666666666666,Illinois,CORN,159.0
2003,212000.0,159.0,169.33333333333334,Illinois,CORN,176.0
2003,86000.0,176.0,159.66666666666666,Illinois,CORN,144.0
2003,67000.0,144.0,157.33333333333334,Illinois,CORN,152.0
2003,5000.0,152.0,145.66666666666666,Illinois,CORN,141.0
2003,194000.0,141.0,154.33333333333334,Illinois,CORN,170.0
2003,3000.0,170.0,153.66666666666666,Illinois,CORN,150.0
2003,111000.0,150.0,164.66666666666666,Illinois,CORN,174.0
2003,84000.0,174.0,163.66666666666666,Illinois,CORN,167.0
2003,76000.0,167.0,170.66666666666666,Illinois,CORN,171.0
2003,11000.0,171.0,155.0,Illinois,CORN,127.0
2003,288000.0,127.0,153.33333333333334,Illinois,CORN,162.0
2003,92000.0,162.0,144.66666666666666,Illinois,CORN,145.0
2003,116000.0,145.0,155.66666666666666,Illinois,CORN,160.0
2003,137000.0,160.0,158.66666666666666,Illinois,CORN,171.0
2003,48000.0,171.0,166.33333333333334,Illinois,CORN,168.0
2003,149000.0,168.0,168.33333333333334,Illinois,CORN,166.0
2003,160000.0,166.0,168.33333333333334,Illinois,CORN,171.0
2003,94000.0,171.0,168.33333333333334,Illinois,CORN,168.0
2003,161000.0,168.0,173.33333333333334,Illinois,CORN,181.0
2003,141000.0,181.0,176.0,Illinois,CORN,179.0
2003,68000.0,179.0,177.0,Illinois,CORN,171.0
2003,146000.0,171.0,177.66666666666666,Illinois,CORN,183.0
2003,104000.0,183.0,178.33333333333334,Illinois,CORN,181.0
2003,186000.0,181.0,184.33333333333337,Illinois,CORN,189.0
2003,325000.0,189.0,184.0,Illinois,CORN,182.0
2003,146000.0,182.0,186.33333333333337,Illinois,CORN,188.0
2003,98000.0,188.0,181.0,Illinois,CORN,173.0
2003,131000.0,173.0,178.66666666666666,Illinois,CORN,175.0
2003,81000.0,175.0,180.66666666666663,Illinois,CORN,194.0
2003,120000.0,194.0,182.0,Illinois,CORN,177.0
2003,93000.0,177.0,182.0,Illinois,CORN,175.0
2003,146000.0,175.0,180.0,Illinois,CORN,188.0
2003,138000.0,188.0,183.33333333333337,Illinois,CORN,187.0
2003,278000.0,187.0,186.66666666666663,Illinois,CORN,185.0
2003,143000.0,185.0,180.66666666666663,Illinois,CORN,170.0
2003,330000.0,170.0,171.0,Illinois,CORN,158.0
2003,189000.0,158.0,162.33333333333334,Illinois,CORN,159.0
2003,290000.0,159.0,161.66666666666666,Illinois,CORN,168.0
2003,130000.0,168.0,170.66666666666666,Illinois,CORN,185.0
2003,223000.0,185.0,172.66666666666666,Illinois,CORN,165.0
2003,61000.0,165.0,160.33333333333334,Illinois,CORN,131.0
2003,20000.0,131.0,147.0,Illinois,CORN,145.0
2003,90000.0,145.0,153.0,Illinois,CORN,183.0
2003,207000.0,183.0,173.33333333333334,Illinois,CORN,192.0
2003,129000.0,192.0,179.66666666666666,Illinois,CORN,164.0
2003,67000.0,164.0,169.33333333333334,Illinois,CORN,152.0
2003,188000.0,152.0,161.66666666666666,Illinois,CORN,169.0
2003,102000.0,169.0,156.33333333333334,Illinois,CORN,148.0
2003,162000.0,148.0,162.0,Illinois,CORN,169.0
2003,134000.0,169.0,169.33333333333334,Illinois,CORN,191.0
2003,153000.0,191.0,174.66666666666666,Illinois,CORN,164.0
2003,225000.0,164.0,183.0,Illinois,CORN,194.0
2003,54000.0,194.0,180.0,Illinois,CORN,182.0
2003,107000.0,182.0,177.0,Illinois,CORN,155.0
2003,60000.0,155.0,154.33333333333334,Illinois,CORN,126.0
2003,119000.0,126.0,150.33333333333334,Illinois,CORN,170.0
2003,85000.0,170.0,146.66666666666666,Illinois,CORN,144.0
2003,77000.0,144.0,157.66666666666666,Illinois,CORN,159.0
2003,123000.0,159.0,160.0,Illinois,CORN,177.0
2003,165000.0,177.0,168.0,Illinois,CORN,168.0
2003,90000.0,168.0,165.33333333333334,Illinois,CORN,151.0
2003,98000.0,151.0,151.66666666666666,Illinois,CORN,136.0
2003,100000.0,136.0,144.66666666666666,Illinois,CORN,147.0
2003,70000.0,147.0,134.66666666666666,Illinois,CORN,121.0
2003,53000.0,121.0,122.0,Illinois,CORN,98.0
2003,92000.0,98.0,129.33333333333334,Illinois,CORN,169.0
2003,69000.0,169.0,128.0,Illinois,CORN,117.0
2003,175000.0,117.0,148.66666666666666,Illinois,CORN,160.0
2003,13000.0,160.0,141.33333333333334,Illinois,CORN,147.0
2003,80000.0,147.0,144.66666666666666,Illinois,CORN,127.0
2003,32000.0,127.0,133.33333333333334,Illinois,CORN,126.0
2003,6000.0,126.0,121.33333333333331,Illinois,CORN,111.0
2003,50000.0,111.0,122.66666666666669,Illinois,CORN,131.0
2003,43000.0,131.0,106.33333333333331,Illinois,CORN,77.0
2003,17000.0,77.0,110.33333333333331,Illinois,CORN,123.0
